section,item_type,item_data_id,name,level,aliases,anchor_words
BuilderBase,Spell,26000073,BagOfFrostmites,9,bag of frostmites | BagOfFrostmites | frostmitebag | frostmites | frostmites info | icon spell frostmitebag | icon_spell_frostmitebag | of frostmites | spell | spell bag of frostmites | spell bag of frostmites info | TID_SPELL_BAG_OF_FROSTMITES | TID_SPELL_BAG_OF_FROSTMITES_INFO,frostmitebag | frostmites | spell
BuilderBase,Spell,26000073,BagOfFrostmites,10,bag of frostmites | BagOfFrostmites | frostmitebag | frostmites | frostmites info | icon spell frostmitebag | icon_spell_frostmitebag | of frostmites | spell | spell bag of frostmites | spell bag of frostmites info | TID_SPELL_BAG_OF_FROSTMITES | TID_SPELL_BAG_OF_FROSTMITES_INFO,frostmitebag | frostmites | spell
BuilderBase,Spell,26000073,BagOfFrostmites,11,bag of frostmites | BagOfFrostmites | frostmitebag | frostmites | frostmites info | icon spell frostmitebag | icon_spell_frostmitebag | of frostmites | spell | spell bag of frostmites | spell bag of frostmites info | TID_SPELL_BAG_OF_FROSTMITES | TID_SPELL_BAG_OF_FROSTMITES_INFO,frostmitebag | frostmites | spell
BuilderBase,Spell,26000073,BagOfFrostmites,12,bag of frostmites | BagOfFrostmites | frostmitebag | frostmites | frostmites info | icon spell frostmitebag | icon_spell_frostmitebag | of frostmites | spell | spell bag of frostmites | spell bag of frostmites info | TID_SPELL_BAG_OF_FROSTMITES | TID_SPELL_BAG_OF_FROSTMITES_INFO,frostmitebag | frostmites | spell
BuilderBase,Spell,26000073,BagOfFrostmites,13,bag of frostmites | BagOfFrostmites | frostmitebag | frostmites | frostmites info | icon spell frostmitebag | icon_spell_frostmitebag | of frostmites | spell | spell bag of frostmites | spell bag of frostmites info | TID_SPELL_BAG_OF_FROSTMITES | TID_SPELL_BAG_OF_FROSTMITES_INFO,frostmitebag | frostmites | spell
HomeVillage,Troop,4000005,Balloon,1,Balloon | balloon sc | balloon.sc | character info balloon | goblin balloon | icon unit balloon | icon_unit_balloon | info balloon | sc info balloon sc | sc/info_balloon.sc | TID_CHARACTER_INFO_BALLOON | TID_GOBLIN_BALLOON | unit balloon | unit balloon big | unit_balloon_big,balloon | goblin
HomeVillage,Troop,4000005,Balloon,2,Balloon | balloon sc | balloon.sc | character info balloon | goblin balloon | icon unit balloon | icon_unit_balloon | info balloon | sc info balloon sc | sc/info_balloon.sc | TID_CHARACTER_INFO_BALLOON | TID_GOBLIN_BALLOON | unit balloon | unit balloon big | unit_balloon_big,balloon | goblin
HomeVillage,Troop,4000005,Balloon,3,Balloon | balloon sc | balloon.sc | character info balloon | goblin balloon | icon unit balloon | icon_unit_balloon | info balloon | sc info balloon sc | sc/info_balloon.sc | TID_CHARACTER_INFO_BALLOON | TID_GOBLIN_BALLOON | unit balloon | unit balloon big | unit_balloon_big,balloon | goblin
HomeVillage,Troop,4000005,Balloon,4,Balloon | balloon sc | balloon.sc | character info balloon | goblin balloon | icon unit balloon | icon_unit_balloon | info balloon | sc info balloon sc | sc/info_balloon.sc | TID_CHARACTER_INFO_BALLOON | TID_GOBLIN_BALLOON | unit balloon | unit balloon big | unit_balloon_big,balloon | goblin
HomeVillage,Troop,4000005,Balloon,5,Balloon | balloon sc | balloon.sc | character info balloon | goblin balloon | icon unit balloon | icon_unit_balloon | info balloon | sc info balloon sc | sc/info_balloon.sc | TID_CHARACTER_INFO_BALLOON | TID_GOBLIN_BALLOON | unit balloon | unit balloon big | unit_balloon_big,balloon | goblin
HomeVillage,Troop,4000005,Balloon,6,Balloon | balloon sc | balloon.sc | character info balloon | goblin balloon | icon unit balloon | icon_unit_balloon | info balloon | sc info balloon sc | sc/info_balloon.sc | TID_CHARACTER_INFO_BALLOON | TID_GOBLIN_BALLOON | unit balloon | unit balloon big | unit_balloon_big,balloon | goblin
HomeVillage,Troop,4000005,Balloon,7,Balloon | balloon sc | balloon.sc | character info balloon | goblin balloon | icon unit balloon | icon_unit_balloon | info balloon | sc info balloon sc | sc/info_balloon.sc | TID_CHARACTER_INFO_BALLOON | TID_GOBLIN_BALLOON | unit balloon | unit balloon big | unit_balloon_big,balloon | goblin
HomeVillage,Troop,4000005,Balloon,8,Balloon | balloon sc | balloon.sc | character info balloon | goblin balloon | icon unit balloon | icon_unit_balloon | info balloon | sc info balloon sc | sc/info_balloon.sc | TID_CHARACTER_INFO_BALLOON | TID_GOBLIN_BALLOON | unit balloon | unit balloon big | unit_balloon_big,balloon | goblin
HomeVillage,Troop,4000005,Balloon,9,Balloon | balloon sc | balloon.sc | character info balloon | goblin balloon | icon unit balloon | icon_unit_balloon | info balloon | sc info balloon sc | sc/info_balloon.sc | TID_CHARACTER_INFO_BALLOON | TID_GOBLIN_BALLOON | unit balloon | unit balloon big | unit_balloon_big,balloon | goblin
HomeVillage,Troop,4000005,Balloon,10,Balloon | balloon sc | balloon.sc | character info balloon | goblin balloon | icon unit balloon | icon_unit_balloon | info balloon | sc info balloon sc | sc/info_balloon.sc | TID_CHARACTER_INFO_BALLOON | TID_GOBLIN_BALLOON | unit balloon | unit balloon big | unit_balloon_big,balloon | goblin
HomeVillage,Troop,4000005,Balloon,11,Balloon | balloon sc | balloon.sc | character info balloon | goblin balloon | icon unit balloon | icon_unit_balloon | info balloon | sc info balloon sc | sc/info_balloon.sc | TID_CHARACTER_INFO_BALLOON | TID_GOBLIN_BALLOON | unit balloon | unit balloon big | unit_balloon_big,balloon | goblin
HomeVillage,Troop,4000005,Balloon,12,Balloon | balloon sc | balloon.sc | character info balloon | goblin balloon | icon unit balloon | icon_unit_balloon | info balloon | sc info balloon sc | sc/info_balloon.sc | TID_CHARACTER_INFO_BALLOON | TID_GOBLIN_BALLOON | unit balloon | unit balloon big | unit_balloon_big,balloon | goblin
HomeVillage,Troop,4000000,Barbarian,1,Barbarian | barbarian sc | barbarian.sc | character info barbarian | icon unit barbarian | icon_unit_barbarian | info barbarian | sc info barbarian sc | sc/info_barbarian.sc | TID_BARBARIAN | TID_CHARACTER_INFO_BARBARIAN | unit barbarian | unit barbarian big | unit_barbarian_big,barbarian
HomeVillage,Troop,4000000,Barbarian,2,Barbarian | barbarian sc | barbarian.sc | character info barbarian | icon unit barbarian | icon_unit_barbarian | info barbarian | sc info barbarian sc | sc/info_barbarian.sc | TID_BARBARIAN | TID_CHARACTER_INFO_BARBARIAN | unit barbarian | unit barbarian big | unit_barbarian_big,barbarian
HomeVillage,Troop,4000000,Barbarian,3,Barbarian | barbarian sc | barbarian.sc | character info barbarian | icon unit barbarian | icon_unit_barbarian | info barbarian | sc info barbarian sc | sc/info_barbarian.sc | TID_BARBARIAN | TID_CHARACTER_INFO_BARBARIAN | unit barbarian | unit barbarian big | unit_barbarian_big,barbarian
HomeVillage,Troop,4000000,Barbarian,4,Barbarian | barbarian sc | barbarian.sc | character info barbarian | icon unit barbarian | icon_unit_barbarian | info barbarian | sc info barbarian sc | sc/info_barbarian.sc | TID_BARBARIAN | TID_CHARACTER_INFO_BARBARIAN | unit barbarian | unit barbarian big | unit_barbarian_big,barbarian
HomeVillage,Troop,4000000,Barbarian,5,Barbarian | barbarian sc | barbarian.sc | character info barbarian | icon unit barbarian | icon_unit_barbarian | info barbarian | sc info barbarian sc | sc/info_barbarian.sc | TID_BARBARIAN | TID_CHARACTER_INFO_BARBARIAN | unit barbarian | unit barbarian big | unit_barbarian_big,barbarian
HomeVillage,Troop,4000000,Barbarian,6,Barbarian | barbarian sc | barbarian.sc | character info barbarian | icon unit barbarian | icon_unit_barbarian | info barbarian | sc info barbarian sc | sc/info_barbarian.sc | TID_BARBARIAN | TID_CHARACTER_INFO_BARBARIAN | unit barbarian | unit barbarian big | unit_barbarian_big,barbarian
HomeVillage,Troop,4000000,Barbarian,7,Barbarian | barbarian sc | barbarian.sc | character info barbarian | icon unit barbarian | icon_unit_barbarian | info barbarian | sc info barbarian sc | sc/info_barbarian.sc | TID_BARBARIAN | TID_CHARACTER_INFO_BARBARIAN | unit barbarian | unit barbarian big | unit_barbarian_big,barbarian
HomeVillage,Troop,4000000,Barbarian,8,Barbarian | barbarian sc | barbarian.sc | character info barbarian | icon unit barbarian | icon_unit_barbarian | info barbarian | sc info barbarian sc | sc/info_barbarian.sc | TID_BARBARIAN | TID_CHARACTER_INFO_BARBARIAN | unit barbarian | unit barbarian big | unit_barbarian_big,barbarian
HomeVillage,Troop,4000000,Barbarian,9,Barbarian | barbarian sc | barbarian.sc | character info barbarian | icon unit barbarian | icon_unit_barbarian | info barbarian | sc info barbarian sc | sc/info_barbarian.sc | TID_BARBARIAN | TID_CHARACTER_INFO_BARBARIAN | unit barbarian | unit barbarian big | unit_barbarian_big,barbarian
HomeVillage,Troop,4000000,Barbarian,10,Barbarian | barbarian sc | barbarian.sc | character info barbarian | icon unit barbarian | icon_unit_barbarian | info barbarian | sc info barbarian sc | sc/info_barbarian.sc | TID_BARBARIAN | TID_CHARACTER_INFO_BARBARIAN | unit barbarian | unit barbarian big | unit_barbarian_big,barbarian
HomeVillage,Troop,4000000,Barbarian,11,Barbarian | barbarian sc | barbarian.sc | character info barbarian | icon unit barbarian | icon_unit_barbarian | info barbarian | sc info barbarian sc | sc/info_barbarian.sc | TID_BARBARIAN | TID_CHARACTER_INFO_BARBARIAN | unit barbarian | unit barbarian big | unit_barbarian_big,barbarian
HomeVillage,Troop,4000000,Barbarian,12,Barbarian | barbarian sc | barbarian.sc | character info barbarian | icon unit barbarian | icon_unit_barbarian | info barbarian | sc info barbarian sc | sc/info_barbarian.sc | TID_BARBARIAN | TID_CHARACTER_INFO_BARBARIAN | unit barbarian | unit barbarian big | unit_barbarian_big,barbarian
HomeVillage,Troop,4000121,Barbarian Kicker,1,barbarian | Barbarian Kicker | barbarian sc | barbarian.sc | character free kicker | character info free kicker | football | footballbarbarian | free kicker | icon unit footballbarbarian | icon_unit_footballbarbarian | kicker | sc info football barbarian sc | sc/info_football_barbarian.sc | TID_CHARACTER_FREE_KICKER | TID_CHARACTER_INFO_FREE_KICKER | unit football barbarian | unit football barbarian big | unit_football_barbarian_big,barbarian | football | footballbarbarian | kicker
HomeVillage,Troop,4000121,Barbarian Kicker,2,barbarian | Barbarian Kicker | barbarian sc | barbarian.sc | character free kicker | character info free kicker | football | footballbarbarian | free kicker | icon unit footballbarbarian | icon_unit_footballbarbarian | kicker | sc info football barbarian sc | sc/info_football_barbarian.sc | TID_CHARACTER_FREE_KICKER | TID_CHARACTER_INFO_FREE_KICKER | unit football barbarian | unit football barbarian big | unit_football_barbarian_big,barbarian | football | footballbarbarian | kicker
HomeVillage,Troop,4000121,Barbarian Kicker,3,barbarian | Barbarian Kicker | barbarian sc | barbarian.sc | character free kicker | character info free kicker | football | footballbarbarian | free kicker | icon unit footballbarbarian | icon_unit_footballbarbarian | kicker | sc info football barbarian sc | sc/info_football_barbarian.sc | TID_CHARACTER_FREE_KICKER | TID_CHARACTER_INFO_FREE_KICKER | unit football barbarian | unit football barbarian big | unit_football_barbarian_big,barbarian | football | footballbarbarian | kicker
HomeVillage,Troop,4000121,Barbarian Kicker,4,barbarian | Barbarian Kicker | barbarian sc | barbarian.sc | character free kicker | character info free kicker | football | footballbarbarian | free kicker | icon unit footballbarbarian | icon_unit_footballbarbarian | kicker | sc info football barbarian sc | sc/info_football_barbarian.sc | TID_CHARACTER_FREE_KICKER | TID_CHARACTER_INFO_FREE_KICKER | unit football barbarian | unit football barbarian big | unit_football_barbarian_big,barbarian | football | footballbarbarian | kicker
HomeVillage,Troop,4000121,Barbarian Kicker,5,barbarian | Barbarian Kicker | barbarian sc | barbarian.sc | character free kicker | character info free kicker | football | footballbarbarian | free kicker | icon unit footballbarbarian | icon_unit_footballbarbarian | kicker | sc info football barbarian sc | sc/info_football_barbarian.sc | TID_CHARACTER_FREE_KICKER | TID_CHARACTER_INFO_FREE_KICKER | unit football barbarian | unit football barbarian big | unit_football_barbarian_big,barbarian | football | footballbarbarian | kicker
HomeVillage,Troop,4000121,Barbarian Kicker,6,barbarian | Barbarian Kicker | barbarian sc | barbarian.sc | character free kicker | character info free kicker | football | footballbarbarian | free kicker | icon unit footballbarbarian | icon_unit_footballbarbarian | kicker | sc info football barbarian sc | sc/info_football_barbarian.sc | TID_CHARACTER_FREE_KICKER | TID_CHARACTER_INFO_FREE_KICKER | unit football barbarian | unit football barbarian big | unit_football_barbarian_big,barbarian | football | footballbarbarian | kicker
HomeVillage,Troop,4000121,Barbarian Kicker,7,barbarian | Barbarian Kicker | barbarian sc | barbarian.sc | character free kicker | character info free kicker | football | footballbarbarian | free kicker | icon unit footballbarbarian | icon_unit_footballbarbarian | kicker | sc info football barbarian sc | sc/info_football_barbarian.sc | TID_CHARACTER_FREE_KICKER | TID_CHARACTER_INFO_FREE_KICKER | unit football barbarian | unit football barbarian big | unit_football_barbarian_big,barbarian | football | footballbarbarian | kicker
HomeVillage,Troop,4000121,Barbarian Kicker,8,barbarian | Barbarian Kicker | barbarian sc | barbarian.sc | character free kicker | character info free kicker | football | footballbarbarian | free kicker | icon unit footballbarbarian | icon_unit_footballbarbarian | kicker | sc info football barbarian sc | sc/info_football_barbarian.sc | TID_CHARACTER_FREE_KICKER | TID_CHARACTER_INFO_FREE_KICKER | unit football barbarian | unit football barbarian big | unit_football_barbarian_big,barbarian | football | footballbarbarian | kicker
HomeVillage,Troop,4000121,Barbarian Kicker,9,barbarian | Barbarian Kicker | barbarian sc | barbarian.sc | character free kicker | character info free kicker | football | footballbarbarian | free kicker | icon unit footballbarbarian | icon_unit_footballbarbarian | kicker | sc info football barbarian sc | sc/info_football_barbarian.sc | TID_CHARACTER_FREE_KICKER | TID_CHARACTER_INFO_FREE_KICKER | unit football barbarian | unit football barbarian big | unit_football_barbarian_big,barbarian | football | footballbarbarian | kicker
HomeVillage,Troop,4000121,Barbarian Kicker,10,barbarian | Barbarian Kicker | barbarian sc | barbarian.sc | character free kicker | character info free kicker | football | footballbarbarian | free kicker | icon unit footballbarbarian | icon_unit_footballbarbarian | kicker | sc info football barbarian sc | sc/info_football_barbarian.sc | TID_CHARACTER_FREE_KICKER | TID_CHARACTER_INFO_FREE_KICKER | unit football barbarian | unit football barbarian big | unit_football_barbarian_big,barbarian | football | footballbarbarian | kicker
HomeVillage,Troop,4000121,Barbarian Kicker,11,barbarian | Barbarian Kicker | barbarian sc | barbarian.sc | character free kicker | character info free kicker | football | footballbarbarian | free kicker | icon unit footballbarbarian | icon_unit_footballbarbarian | kicker | sc info football barbarian sc | sc/info_football_barbarian.sc | TID_CHARACTER_FREE_KICKER | TID_CHARACTER_INFO_FREE_KICKER | unit football barbarian | unit football barbarian big | unit_football_barbarian_big,barbarian | football | footballbarbarian | kicker
HomeVillage,Troop,4000121,Barbarian Kicker,12,barbarian | Barbarian Kicker | barbarian sc | barbarian.sc | character free kicker | character info free kicker | football | footballbarbarian | free kicker | icon unit footballbarbarian | icon_unit_footballbarbarian | kicker | sc info football barbarian sc | sc/info_football_barbarian.sc | TID_CHARACTER_FREE_KICKER | TID_CHARACTER_INFO_FREE_KICKER | unit football barbarian | unit football barbarian big | unit_football_barbarian_big,barbarian | football | footballbarbarian | kicker
HomeVillage,Troop,4000121,Barbarian Kicker,13,barbarian | Barbarian Kicker | barbarian sc | barbarian.sc | character free kicker | character info free kicker | football | footballbarbarian | free kicker | icon unit footballbarbarian | icon_unit_footballbarbarian | kicker | sc info football barbarian sc | sc/info_football_barbarian.sc | TID_CHARACTER_FREE_KICKER | TID_CHARACTER_INFO_FREE_KICKER | unit football barbarian | unit football barbarian big | unit_football_barbarian_big,barbarian | football | footballbarbarian | kicker
BuilderBase,Spell,26000082,BarbarianKingDestroyWalls,1,ability title | barbarian king destroy walls | BarbarianKingDestroyWalls | frostmitebag | icon spell frostmitebag | icon_spell_frostmitebag | ram rider ability info | ram rider ability title | spell | TID_RAM_RIDER_ABILITY_INFO | TID_RAM_RIDER_ABILITY_TITLE | title,barbarian | destroy | frostmitebag | rider | spell | title | walls
BuilderBase,Spell,26000100,BarbKingEquipSpawn,1,barb king equip spawn | BarbKingEquipSpawn | healing | icon spell healing | icon unit pet phoenix | icon_spell_healing | icon_unit_pet_phoenix | phoenix | revive | revive info | spell | spell revive | spell revive info | TID_SPELL_REVIVE | TID_SPELL_REVIVE_INFO,equip | healing | phoenix | revive | spawn | spell
BuilderBase,Spell,26000100,BarbKingEquipSpawn,2,barb king equip spawn | BarbKingEquipSpawn | healing | icon spell healing | icon unit pet phoenix | icon_spell_healing | icon_unit_pet_phoenix | phoenix | revive | revive info | spell | spell revive | spell revive info | TID_SPELL_REVIVE | TID_SPELL_REVIVE_INFO,equip | healing | phoenix | revive | spawn | spell
BuilderBase,Spell,26000100,BarbKingEquipSpawn,3,barb king equip spawn | BarbKingEquipSpawn | healing | icon spell healing | icon unit pet phoenix | icon_spell_healing | icon_unit_pet_phoenix | phoenix | revive | revive info | spell | spell revive | spell revive info | TID_SPELL_REVIVE | TID_SPELL_REVIVE_INFO,equip | healing | phoenix | revive | spawn | spell
BuilderBase,Spell,26000100,BarbKingEquipSpawn,4,barb king equip spawn | BarbKingEquipSpawn | healing | icon spell healing | icon unit pet phoenix | icon_spell_healing | icon_unit_pet_phoenix | phoenix | revive | revive info | spell | spell revive | spell revive info | TID_SPELL_REVIVE | TID_SPELL_REVIVE_INFO,equip | healing | phoenix | revive | spawn | spell
BuilderBase,Spell,26000100,BarbKingEquipSpawn,5,barb king equip spawn | BarbKingEquipSpawn | healing | icon spell healing | icon unit pet phoenix | icon_spell_healing | icon_unit_pet_phoenix | phoenix | revive | revive info | spell | spell revive | spell revive info | TID_SPELL_REVIVE | TID_SPELL_REVIVE_INFO,equip | healing | phoenix | revive | spawn | spell
BuilderBase,Spell,26000100,BarbKingEquipSpawn,6,barb king equip spawn | BarbKingEquipSpawn | healing | icon spell healing | icon unit pet phoenix | icon_spell_healing | icon_unit_pet_phoenix | phoenix | revive | revive info | spell | spell revive | spell revive info | TID_SPELL_REVIVE | TID_SPELL_REVIVE_INFO,equip | healing | phoenix | revive | spawn | spell
BuilderBase,Spell,26000100,BarbKingEquipSpawn,7,barb king equip spawn | BarbKingEquipSpawn | healing | icon spell healing | icon unit pet phoenix | icon_spell_healing | icon_unit_pet_phoenix | phoenix | revive | revive info | spell | spell revive | spell revive info | TID_SPELL_REVIVE | TID_SPELL_REVIVE_INFO,equip | healing | phoenix | revive | spawn | spell
BuilderBase,Spell,26000100,BarbKingEquipSpawn,8,barb king equip spawn | BarbKingEquipSpawn | healing | icon spell healing | icon unit pet phoenix | icon_spell_healing | icon_unit_pet_phoenix | phoenix | revive | revive info | spell | spell revive | spell revive info | TID_SPELL_REVIVE | TID_SPELL_REVIVE_INFO,equip | healing | phoenix | revive | spawn | spell
BuilderBase,Spell,26000100,BarbKingEquipSpawn,9,barb king equip spawn | BarbKingEquipSpawn | healing | icon spell healing | icon unit pet phoenix | icon_spell_healing | icon_unit_pet_phoenix | phoenix | revive | revive info | spell | spell revive | spell revive info | TID_SPELL_REVIVE | TID_SPELL_REVIVE_INFO,equip | healing | phoenix | revive | spawn | spell
BuilderBase,Spell,26000100,BarbKingEquipSpawn,10,barb king equip spawn | BarbKingEquipSpawn | healing | icon spell healing | icon unit pet phoenix | icon_spell_healing | icon_unit_pet_phoenix | phoenix | revive | revive info | spell | spell revive | spell revive info | TID_SPELL_REVIVE | TID_SPELL_REVIVE_INFO,equip | healing | phoenix | revive | spawn | spell
HomeVillage,Troop,4000101,Barcher,1,Barcher | barcher sc | barcher.sc | character barcher | character info barcher | icon unit barcher | icon_unit_barcher | info barcher | sc info barcher sc | sc/info_barcher.sc | TID_CHARACTER_BARCHER | TID_CHARACTER_INFO_BARCHER | unit barcher | unit barcher big | unit_barcher_big,barcher
HomeVillage,Troop,4000101,Barcher,2,Barcher | barcher sc | barcher.sc | character barcher | character info barcher | icon unit barcher | icon_unit_barcher | info barcher | sc info barcher sc | sc/info_barcher.sc | TID_CHARACTER_BARCHER | TID_CHARACTER_INFO_BARCHER | unit barcher | unit barcher big | unit_barcher_big,barcher
HomeVillage,Troop,4000101,Barcher,3,Barcher | barcher sc | barcher.sc | character barcher | character info barcher | icon unit barcher | icon_unit_barcher | info barcher | sc info barcher sc | sc/info_barcher.sc | TID_CHARACTER_BARCHER | TID_CHARACTER_INFO_BARCHER | unit barcher | unit barcher big | unit_barcher_big,barcher
HomeVillage,Troop,4000101,Barcher,4,Barcher | barcher sc | barcher.sc | character barcher | character info barcher | icon unit barcher | icon_unit_barcher | info barcher | sc info barcher sc | sc/info_barcher.sc | TID_CHARACTER_BARCHER | TID_CHARACTER_INFO_BARCHER | unit barcher | unit barcher big | unit_barcher_big,barcher
HomeVillage,Troop,4000101,Barcher,5,Barcher | barcher sc | barcher.sc | character barcher | character info barcher | icon unit barcher | icon_unit_barcher | info barcher | sc info barcher sc | sc/info_barcher.sc | TID_CHARACTER_BARCHER | TID_CHARACTER_INFO_BARCHER | unit barcher | unit barcher big | unit_barcher_big,barcher
HomeVillage,Troop,4000101,Barcher,6,Barcher | barcher sc | barcher.sc | character barcher | character info barcher | icon unit barcher | icon_unit_barcher | info barcher | sc info barcher sc | sc/info_barcher.sc | TID_CHARACTER_BARCHER | TID_CHARACTER_INFO_BARCHER | unit barcher | unit barcher big | unit_barcher_big,barcher
HomeVillage,Troop,4000101,Barcher,7,Barcher | barcher sc | barcher.sc | character barcher | character info barcher | icon unit barcher | icon_unit_barcher | info barcher | sc info barcher sc | sc/info_barcher.sc | TID_CHARACTER_BARCHER | TID_CHARACTER_INFO_BARCHER | unit barcher | unit barcher big | unit_barcher_big,barcher
HomeVillage,Troop,4000101,Barcher,8,Barcher | barcher sc | barcher.sc | character barcher | character info barcher | icon unit barcher | icon_unit_barcher | info barcher | sc info barcher sc | sc/info_barcher.sc | TID_CHARACTER_BARCHER | TID_CHARACTER_INFO_BARCHER | unit barcher | unit barcher big | unit_barcher_big,barcher
HomeVillage,Troop,4000101,Barcher,9,Barcher | barcher sc | barcher.sc | character barcher | character info barcher | icon unit barcher | icon_unit_barcher | info barcher | sc info barcher sc | sc/info_barcher.sc | TID_CHARACTER_BARCHER | TID_CHARACTER_INFO_BARCHER | unit barcher | unit barcher big | unit_barcher_big,barcher
HomeVillage,Troop,4000101,Barcher,10,Barcher | barcher sc | barcher.sc | character barcher | character info barcher | icon unit barcher | icon_unit_barcher | info barcher | sc info barcher sc | sc/info_barcher.sc | TID_CHARACTER_BARCHER | TID_CHARACTER_INFO_BARCHER | unit barcher | unit barcher big | unit_barcher_big,barcher
HomeVillage,Troop,4000101,Barcher,11,Barcher | barcher sc | barcher.sc | character barcher | character info barcher | icon unit barcher | icon_unit_barcher | info barcher | sc info barcher sc | sc/info_barcher.sc | TID_CHARACTER_BARCHER | TID_CHARACTER_INFO_BARCHER | unit barcher | unit barcher big | unit_barcher_big,barcher
HomeVillage,Troop,4000101,Barcher,12,Barcher | barcher sc | barcher.sc | character barcher | character info barcher | icon unit barcher | icon_unit_barcher | info barcher | sc info barcher sc | sc/info_barcher.sc | TID_CHARACTER_BARCHER | TID_CHARACTER_INFO_BARCHER | unit barcher | unit barcher big | unit_barcher_big,barcher
HomeVillage,Troop,4000101,Barcher,13,Barcher | barcher sc | barcher.sc | character barcher | character info barcher | icon unit barcher | icon_unit_barcher | info barcher | sc info barcher sc | sc/info_barcher.sc | TID_CHARACTER_BARCHER | TID_CHARACTER_INFO_BARCHER | unit barcher | unit barcher big | unit_barcher_big,barcher
HomeVillage,Spell,26000028,Bat Spell,1,Bat | Bat Spell | bats | bats info | icon spell bats | icon_spell_bats | spell | spell bats | spell bats info | TID_SPELL_BATS | TID_SPELL_BATS_INFO,spell
HomeVillage,Spell,26000028,Bat Spell,2,Bat | Bat Spell | bats | bats info | icon spell bats | icon_spell_bats | spell | spell bats | spell bats info | TID_SPELL_BATS | TID_SPELL_BATS_INFO,spell
HomeVillage,Spell,26000028,Bat Spell,3,Bat | Bat Spell | bats | bats info | icon spell bats | icon_spell_bats | spell | spell bats | spell bats info | TID_SPELL_BATS | TID_SPELL_BATS_INFO,spell
HomeVillage,Spell,26000028,Bat Spell,4,Bat | Bat Spell | bats | bats info | icon spell bats | icon_spell_bats | spell | spell bats | spell bats info | TID_SPELL_BATS | TID_SPELL_BATS_INFO,spell
HomeVillage,Spell,26000028,Bat Spell,5,Bat | Bat Spell | bats | bats info | icon spell bats | icon_spell_bats | spell | spell bats | spell bats info | TID_SPELL_BATS | TID_SPELL_BATS_INFO,spell
HomeVillage,Spell,26000028,Bat Spell,6,Bat | Bat Spell | bats | bats info | icon spell bats | icon_spell_bats | spell | spell bats | spell bats info | TID_SPELL_BATS | TID_SPELL_BATS_INFO,spell
HomeVillage,Spell,26000028,Bat Spell,7,Bat | Bat Spell | bats | bats info | icon spell bats | icon_spell_bats | spell | spell bats | spell bats info | TID_SPELL_BATS | TID_SPELL_BATS_INFO,spell
HomeVillage,Spell,26000028,Bat Spell,8,Bat | Bat Spell | bats | bats info | icon spell bats | icon_spell_bats | spell | spell bats | spell bats info | TID_SPELL_BATS | TID_SPELL_BATS_INFO,spell
BuilderBase,Spell,26000031,BatRage,1,bat rage | BatRage | icon spell lightning | icon_spell_lightning | lightning | lightning storm | lightning storm info | spell | storm | storm info | TID_LIGHTNING_STORM | TID_LIGHTNING_STORM_INFO,lightning | rage | spell | storm
HomeVillage,SiegeMachine,4000052,Battle Blimp,1,Battle | Battle Blimp | Blimp | character info siege machine flyer | flyer | flyer sc | flyer.sc | icon unit siege machine flyer | icon_unit_siege_machine_flyer | machine | machine flyer | sc info siege machine flyer sc | sc/info_siege_machine_flyer.sc | siege | siege machine flyer | TID_CHARACTER_INFO_SIEGE_MACHINE_FLYER | TID_SIEGE_MACHINE_FLYER | unit siege machine flyer | unit siege machine flyer big | unit_siege_machine_flyer_big,battle | blimp | flyer | machine | siege
HomeVillage,SiegeMachine,4000052,Battle Blimp,2,Battle | Battle Blimp | Blimp | character info siege machine flyer | flyer | flyer sc | flyer.sc | icon unit siege machine flyer | icon_unit_siege_machine_flyer | machine | machine flyer | sc info siege machine flyer sc | sc/info_siege_machine_flyer.sc | siege | siege machine flyer | TID_CHARACTER_INFO_SIEGE_MACHINE_FLYER | TID_SIEGE_MACHINE_FLYER | unit siege machine flyer | unit siege machine flyer big | unit_siege_machine_flyer_big,battle | blimp | flyer | machine | siege
HomeVillage,SiegeMachine,4000052,Battle Blimp,3,Battle | Battle Blimp | Blimp | character info siege machine flyer | flyer | flyer sc | flyer.sc | icon unit siege machine flyer | icon_unit_siege_machine_flyer | machine | machine flyer | sc info siege machine flyer sc | sc/info_siege_machine_flyer.sc | siege | siege machine flyer | TID_CHARACTER_INFO_SIEGE_MACHINE_FLYER | TID_SIEGE_MACHINE_FLYER | unit siege machine flyer | unit siege machine flyer big | unit_siege_machine_flyer_big,battle | blimp | flyer | machine | siege
HomeVillage,SiegeMachine,4000052,Battle Blimp,4,Battle | Battle Blimp | Blimp | character info siege machine flyer | flyer | flyer sc | flyer.sc | icon unit siege machine flyer | icon_unit_siege_machine_flyer | machine | machine flyer | sc info siege machine flyer sc | sc/info_siege_machine_flyer.sc | siege | siege machine flyer | TID_CHARACTER_INFO_SIEGE_MACHINE_FLYER | TID_SIEGE_MACHINE_FLYER | unit siege machine flyer | unit siege machine flyer big | unit_siege_machine_flyer_big,battle | blimp | flyer | machine | siege
